canonical_dag_hash,action_label,gps_adapter_pca_x,gps_adapter_pca_y,gps_adapter_tsne_x,gps_adapter_tsne_y,v3_graph_pca_x,v3_graph_pca_y,v3_graph_tsne_x,v3_graph_tsne_y,sbert_document_pca_x,sbert_document_pca_y,sbert_document_tsne_x,sbert_document_tsne_y
ce6a3346edafec94,edit,0.55539715,-0.39378354,20.507711,-2.8367717,0.24202424,0.18470451,12.467257,-8.917027,-0.24192937,-0.17234033,-19.67648,10.5632305
95622dbc308504c7,edit,0.6009577,-0.23159732,20.89856,-2.030027,0.48928785,0.15753572,13.520299,-6.912946,-0.3237745,-0.05569577,-20.907745,10.310988
5fb74de3f22f4dc2,edit,0.44804344,-0.4204554,21.046715,-2.7091935,0.29289144,0.22369254,13.582606,-7.875212,-0.12104181,-0.09921449,-20.227879,9.879027
71683917bed1b8cb,edit,0.41879714,-0.10156051,7.079389,-1.4919904,0.403436,0.29226327,15.114166,9.390993,-0.43111292,0.34241912,5.6795015,-17.885113
ce3a9e0f4cbad96b,edit,0.6034525,-0.1673116,8.157584,-0.51029766,0.5088291,0.33881447,16.16949,8.107509,-0.49087507,0.29072598,5.706427,-17.098106
2b49bd8afc0d4ff4,edit,0.38963002,-0.07676371,7.030399,-0.44743088,0.43030584,0.25056255,16.70627,9.462377,-0.35773206,0.1940441,6.3210154,-17.69691
ff1b8e43206891be,edit,0.40187708,-0.100553185,6.8708143,-1.3092422,0.3018006,0.28509542,15.074426,9.930807,-0.36325163,0.31746554,5.8749037,-18.210947
90aa39fa7141679c,edit,0.46701884,-0.11762349,7.2986455,-1.2913826,0.47492623,0.22928946,15.4272785,8.965385,-0.51583606,0.38167372,5.270909,-17.53488
333cb6589a1e8c71,edit,0.30407152,0.48081908,-11.942561,14.611692,0.41771612,0.36662954,7.3058887,0.7191472,-0.29513362,-0.3340049,5.098823,18.944199
ef1323ae2ae2167f,edit,0.28100333,0.50626445,-12.430928,15.111362,0.5075738,0.15893318,7.9796233,1.7701362,-0.34463838,-0.33132124,4.462379,18.63306
e452681435b384cc,edit,0.30165613,0.39822638,-12.2774,14.040794,0.31040788,0.10341335,7.349579,2.521067,-0.16520971,-0.29931197,4.205724,19.264887
88b8299574b5be5a,edit,0.3340272,0.39464903,-11.751554,14.301297,0.53754795,0.28072858,7.932294,0.67960626,-0.36556506,-0.1988927,5.4540477,18.714638
8e91af154f0097b0,edit,0.25877604,0.5198539,-12.642869,14.6528635,0.31986296,0.3953688,6.7990856,0.61313504,-0.26837334,-0.344345,4.806746,19.065527
746ab9da39ae90b1,edit,0.67524403,0.36017293,17.502718,12.650733,0.6799128,-0.3226876,6.730349,-14.07421,-0.5220244,-0.07828836,11.093186,-9.221797
441a1ac0fc6cb7a1,edit,0.6029182,0.35245726,17.140911,13.373847,0.5194379,-0.4880606,5.578449,-14.3889885,-0.35574642,-0.11224019,11.768796,-8.533827
2d274678b5829d13,edit,0.5754987,0.43878552,18.292076,13.060224,0.6583737,-0.13785519,7.4278774,-12.794017,-0.49672702,-0.16454071,11.579437,-8.463582
0b84c666fb0b8974,edit,0.6507869,0.2880478,17.732782,12.639784,0.5935825,-0.2859939,7.2743344,-14.110625,-0.48691246,-0.11148904,10.716537,-8.788252
eabc8f36357d3161,edit,0.6147207,0.44690564,17.636932,13.384723,0.7065793,-0.37610844,6.3115425,-13.70776,-0.526487,-0.045440655,11.659957,-9.44876
b37f626ce363868b,read,-0.587805,-0.2769128,-9.370439,-16.748072,-0.7320602,0.07106173,-19.296547,13.429747,0.58815366,0.34232986,-5.8109555,0.78789866
fccde5db44902463,read,-0.62752515,-0.15768258,-9.944556,-15.809577,-0.68012893,-0.055520717,-18.469788,11.883116,0.4838687,0.2743323,-4.524248,0.43147302
e5ddb5c056753b29,read,-0.6545341,-0.37992126,-10.513155,-16.594679,-0.71680874,-0.16853194,-17.397371,13.165088,0.6330704,0.3399844,-5.62766,0.077979535
74326978ee6055f8,read,-0.6271373,-0.30591476,-9.920613,-16.730087,-0.73654604,-0.020161757,-18.440353,13.43372,0.58686244,0.33869517,-5.762276,0.4708958
e073690b2715a711,read,-0.5382633,-0.34289557,-9.72281,-17.025143,-0.75356275,-0.012409857,-19.343136,12.714942,0.53882307,0.2947066,-4.977582,0.93299073
50559b47e9395f23,read,-0.24478625,-0.12314376,10.940015,-17.511358,-0.3802908,-0.19171427,-0.9379058,11.84708,0.31835696,-0.1154131,5.4124923,6.1773753
fbb8f656885d1c05,read,-0.23994401,0.000211546,10.460072,-18.217428,-0.38710853,-0.05872667,-0.4726977,12.908295,0.28663975,-0.21189366,4.694737,6.0143547
5c5cf9e6afa42e7a,read,-0.03885457,-0.2855242,11.032898,-18.896921,-0.33132586,-0.099544674,-0.1719593,10.47405,0.20169167,-0.14775532,5.647233,5.38733
7a32522a67d80a79,read,-0.25672212,-0.17351276,10.5183735,-17.72349,-0.41021973,-0.23403274,-1.2910626,11.406205,0.27690065,-0.11484278,5.760363,6.070823
44defeaf4ba0fb86,read,-0.26264775,-0.09115212,11.238513,-18.038082,-0.38419753,-0.3686647,-0.34549555,11.844937,0.25666228,-0.18220127,4.8217807,6.141452
43fb2ad3dd425270,edit,0.28538042,0.5672169,7.963408,18.428453,0.43501487,0.007477327,25.154776,-11.266409,-0.44478974,0.037724875,21.491127,-7.6977367
38a590eeefe79b91,edit,0.36535832,0.64434814,7.917005,19.383156,0.4976831,-0.103709236,24.612652,-10.558498,-0.49712205,-0.09944505,20.800924,-7.662515
497d8144f8ca15a8,edit,0.44636986,0.64765257,8.551225,19.24774,0.578651,0.049307983,24.512983,-9.311347,-0.4875758,0.08745795,21.088882,-8.682047
ebca1f1be2bc7c83,edit,0.35604537,0.52241176,8.332132,18.423737,0.41157353,0.04724525,25.695616,-11.069631,-0.44177946,0.13133085,21.734978,-7.975135
a4a1525d8d461e61,edit,0.3318246,0.6423051,7.6517897,18.98568,0.47428352,-0.0674489,24.730225,-11.066026,-0.44485787,-0.0791298,21.060415,-7.55372
